outcome,model,fold,cv_strategy,n_train,n_test,rmse,mae,r2_oos,r2_insample
copd,HRSN + SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.2693756658447339,0.20533549748221988,0.8864829583649168,0.9051811976645386
copd,HRSN + SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.29307277661009673,0.21641689897025376,0.9134959784951165,0.904303516739652
copd,HRSN + SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.3124388415393912,0.2685491121536578,0.7675372557006244,0.90520141874634
copd,HRSN + SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.32058087854286155,0.22991103549584396,0.909834361210473,0.9024296639920666
copd,HRSN + SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.2866514175408034,0.2185197588867006,0.9109717568075295,0.9041727777955936
copd,HRSN + SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.24957563668984492,0.18979480576225763,0.8084529876482921,0.9051219143596797
copd,HRSN + SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.3128793073585826,0.23743574874574333,0.8956246793955619,0.90471043798809
copd,HRSN + SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.5330301456179827,0.49004466306408223,-0.23483112369286507,0.9071194762009309
copd,HRSN + SVI + Covariates,37,State-Blocked (LOSO),57971,2157,0.2587385706446041,0.1904921991733049,0.9329724498835342,0.903850077468
copd,HRSN + SVI + Covariates,38,State-Blocked (LOSO),59583,545,0.37809327538545673,0.27566632987033046,0.8845857645287802,0.9031679726811213
copd,HRSN + SVI + Covariates,39,State-Blocked (LOSO),58605,1523,0.3720299739905662,0.31553330261241347,0.7112607463293267,0.9068866098379322
copd,Covariates Only,0,State-Blocked (LOSO),58701,1427,0.5656357712721065,0.4032747343097579,0.7050129079377572,0.767893368166884
copd,Covariates Only,1,State-Blocked (LOSO),59955,173,0.4240949562825275,0.34438428443583363,0.6631278476780422,0.768754855758062
copd,Covariates Only,2,State-Blocked (LOSO),58398,1730,0.48782661228126256,0.34445126033421936,0.7732194644667827,0.7684356447708645
copd,Covariates Only,3,State-Blocked (LOSO),59309,819,0.5885225925605888,0.4367211542075726,0.6546085314206826,0.7677703510790088
copd,Covariates Only,4,State-Blocked (LOSO),51108,9020,0.4149802212409981,0.31717767030385496,0.5765580146527605,0.7611612645390151
copd,Covariates Only,5,State-Blocked (LOSO),59256,872,0.4079912921979349,0.30482954693519865,0.487312073263205,0.76925649574926
copd,Covariates Only,6,State-Blocked (LOSO),59872,256,0.3618872306861583,0.27656736506819823,0.7203062559031373,0.768695783353015
copd,Covariates Only,7,State-Blocked (LOSO),59925,203,0.5005303173479068,0.4027478388328049,0.679708273367688,0.7681475608854851
copd,Covariates Only,8,State-Blocked (LOSO),57349,2779,0.503787389800574,0.38150165550666343,0.7466413186574208,0.7695639543828667
copd,Covariates Only,9,State-Blocked (LOSO),59712,416,0.756974943746882,0.6516808351424943,-0.3564869677725384,0.771238329540572
copd,Covariates Only,10,State-Blocked (LOSO),59676,452,0.41864835446612597,0.30269580792338324,0.5997610314517483,0.7691596271494806
copd,Covariates Only,11,State-Blocked (LOSO),56872,3256,0.4233340074700396,0.30792192309645494,0.7861530583086256,0.7676121649724628
copd,Covariates Only,12,State-Blocked (LOSO),58447,1681,0.5816866701417944,0.4153012984794468,0.6142052668239943,0.7696051158647895
copd,Covariates Only,13,State-Blocked (LOSO),59236,892,0.38285822098508115,0.2838454189190002,0.6668726107815747,0.7691840699834898
copd,Covariates Only,14,State-Blocked (LOSO),59313,815,0.4118926704558423,0.29852906268976664,0.7063760472929421,0.7690701773402051
copd,Covariates Only,15,State-Blocked (LOSO),58766,1362,0.5974722876090073,0.4415721018876593,0.7334932571904234,0.7663057080466898
copd,Covariates Only,16,State-Blocked (LOSO),59728,400,0.49148636603027474,0.36418865632992065,0.6602459357039225,0.7684165420361279
copd,Covariates Only,17,State-Blocked (LOSO),58673,1455,0.39947462133800676,0.29945729792560183,0.7800684470698521,0.7679247555212099
copd,Covariates Only,18,State-Blocked (LOSO),58541,1587,0.3972655927454468,0.28820706408002594,0.7267877108168577,0.7685540460001241
copd,Covariates Only,19,State-Blocked (LOSO),57247,2881,0.5493748072571292,0.38537591746069544,0.7172842028843303,0.7666862798543688
copd,Covariates Only,20,State-Blocked (LOSO),58631,1497,0.5471642192635559,0.46198858718292385,0.18541343174261393,0.7724480938566494
copd,Covariates Only,21,State-Blocked (LOSO),59259,869,0.5725210418468858,0.4265695133765569,0.6871345932629036,0.7676244848522719
copd,Covariates Only,22,State-Blocked (LOSO),58482,1646,0.5666587987381244,0.4083743136826821,0.7022790940366128,0.7682227613307178
copd,Covariates Only,23,State-Blocked (LOSO),59813,315,0.37382750635523077,0.27973450585428705,0.7596394449473394,0.7685646524536726
copd,Covariates Only,24,State-Blocked (LOSO),59581,547,0.3993433329886236,0.3101945840907059,0.631569637448707,0.7690765979015445
copd,Covariates Only,25,State-Blocked (LOSO),59360,768,0.4618168299348954,0.3318879443556912,0.6743873180458485,0.7693198468970935
copd,Covariates Only,26,State-Blocked (LOSO),59781,347,0.3090967516243122,0.24031126620755638,0.7042992422075998,0.7686859466469986
copd,Covariates Only,27,State-Blocked (LOSO),57968,2160,0.4014264746028587,0.31391137421341636,0.5964507656962958,0.7678095496325473
copd,Covariates Only,28,State-Blocked (LOSO),59531,597,0.5004311683999823,0.36627937997586024,0.7054204810197003,0.76913747979906
copd,Covariates Only,29,State-Blocked (LOSO),54903,5225,0.44535014360186564,0.3392936537061254,0.6897244630646198,0.7711877646043037
copd,Covariates Only,30,State-Blocked (LOSO),57490,2638,0.4918405936904402,0.3555411370431177,0.7563681403355488,0.7685601216795914
copd,Covariates Only,31,State-Blocked (LOSO),59900,228,0.5415682290374418,0.44931214096596445,0.30155907302415164,0.7693149065107104
copd,Covariates Only,32,State-Blocked (LOSO),56979,3149,0.5659542053309682,0.38569574179016486,0.7189857022529027,0.7663625387912129
copd,Covariates Only,33,State-Blocked (LOSO),58938,1190,0.5509266576103603,0.41264239299518707,0.6711429247747212,0.7686607736949969
copd,Covariates Only,34,State-Blocked (LOSO),59882,246,0.3687733916923692,0.27118532601994744,0.5817940934455728,0.7688463184016667
copd,Covariates Only,35,State-Blocked (LOSO),58827,1301,0.49754761242529255,0.3689095792379307,0.7360550041908691,0.7682677377742347
copd,Covariates Only,36,State-Blocked (LOSO),59424,704,0.5277332202345827,0.4135813952945399,-0.2104110824852905,0.7694247852406338
copd,Covariates Only,37,State-Blocked (LOSO),57971,2157,0.4528974065506798,0.33562941596447293,0.7946329974804096,0.7674264584336989
copd,Covariates Only,38,State-Blocked (LOSO),59583,545,0.9186817322193391,0.7062335512356982,0.31861646695176693,0.7686777112832758
copd,Covariates Only,39,State-Blocked (LOSO),58605,1523,0.46538369842639066,0.3564095829954847,0.5481728756803463,0.7711983574083482
stroke,HRSN + Covariates,0,State-Blocked (LOSO),58701,1427,0.3867203001130974,0.27815860951446003,0.9078330906814615,0.884286266741036
stroke,HRSN + Covariates,1,State-Blocked (LOSO),59955,173,0.4068943902956017,0.320371298195357,0.7075710809422958,0.8869840290801296
stroke,HRSN + Covariates,2,State-Blocked (LOSO),58398,1730,0.41370616744620553,0.30242074762328414,0.8549075563295587,0.8877133835071971
stroke,HRSN + Covariates,3,State-Blocked (LOSO),59309,819,0.4286577910430974,0.3370151990082828,0.8449444663147954,0.8866417504942141
stroke,HRSN + Covariates,4,State-Blocked (LOSO),51108,9020,0.45565949017836715,0.38720438637856586,0.5757611575217731,0.8941688126728919
stroke,HRSN + Covariates,5,State-Blocked (LOSO),59256,872,0.2778602465878481,0.2049822652932765,0.8129927777724577,0.8870252842387759
stroke,HRSN + Covariates,6,State-Blocked (LOSO),59872,256,0.342284773216992,0.25756253164940635,0.7580771105455316,0.8869766499410997
stroke,HRSN + Covariates,7,State-Blocked (LOSO),59925,203,0.3223167160994275,0.22181805805526666,0.9368582716178523,0.886352140032257
stroke,HRSN + Covariates,8,State-Blocked (LOSO),57349,2779,0.37924744102920693,0.2852147400910576,0.885588253388684,0.8864451004846314
stroke,HRSN + Covariates,9,State-Blocked (LOSO),59712,416,0.568461392467788,0.47623932661121116,0.5026232319794353,0.8882634204229835
stroke,HRSN + Covariates,10,State-Blocked (LOSO),59676,452,0.28135943185406653,0.20862792379306438,0.8227310818294535,0.8869075821567103
stroke,HRSN + Covariates,11,State-Blocked (LOSO),56872,3256,0.36415108742430774,0.26369117840375844,0.8752198723934899,0.8869454433695446
stroke,HRSN + Covariates,12,State-Blocked (LOSO),58447,1681,0.326531457625534,0.23577838316228245,0.8650125396509196,0.8870818148869724
stroke,HRSN + Covariates,13,State-Blocked (LOSO),59236,892,0.27674805159966814,0.20354489984615284,0.8097502824993259,0.8871628406253153
stroke,HRSN + Covariates,14,State-Blocked (LOSO),59313,815,0.26599664143905344,0.19512066666631314,0.8608483633796971,0.8868726337705969
stroke,HRSN + Covariates,15,State-Blocked (LOSO),58766,1362,0.3873303437723142,0.28252577545212415,0.9185599692831901,0.8833044778091845
stroke,HRSN + Covariates,16,State-Blocked (LOSO),59728,400,0.2644552609011517,0.19908734932924965,0.8351413802458704,0.886853443327937
stroke,HRSN + Covariates,17,State-Blocked (LOSO),58673,1455,0.2853218442235348,0.20513680039405616,0.9151921282161214,0.8859995178998266
stroke,HRSN + Covariates,18,State-Blocked (LOSO),58541,1587,0.27476813146976325,0.20343363936342468,0.8593411413514209,0.8864705371984787
stroke,HRSN + Covariates,19,State-Blocked (LOSO),57247,2881,0.4596066829646307,0.3534299901811677,0.8276395807597565,0.8892747865629728
stroke,HRSN + Covariates,20,State-Blocked (LOSO),58631,1497,0.2425534956431712,0.17858990001612357,0.8706049246996017,0.8865936684837773
stroke,HRSN + Covariates,21,State-Blocked (LOSO),59259,869,0.7813786253594398,0.6377253577711288,0.6410992394160033,0.89005016379364
stroke,HRSN + Covariates,22,State-Blocked (LOSO),58482,1646,0.4010611413097571,0.3052906431048017,0.8457669486426483,0.8875043880709066
stroke,HRSN + Covariates,23,State-Blocked (LOSO),59813,315,0.383580854453564,0.2700488313664239,0.7500397270159338,0.8871252682779163
stroke,HRSN + Covariates,24,State-Blocked (LOSO),59581,547,0.34018497198108155,0.27678290190287014,0.7741432045925335,0.8871705739550021
stroke,HRSN + Covariates,25,State-Blocked (LOSO),59360,768,0.2737232867777237,0.2102450522926168,0.880004638311458,0.8867640215043838
stroke,HRSN + Covariates,26,State-Blocked (LOSO),59781,347,0.232299631805356,0.17902450996335678,0.8009112842386588,0.8867794867900828
stroke,HRSN + Covariates,27,State-Blocked (LOSO),57968,2160,0.24908253329567212,0.1890902052308662,0.9017513174642715,0.8857761209104626
stroke,HRSN + Covariates,28,State-Blocked (LOSO),59531,597,0.3990961436713585,0.28416820387004016,0.8230069042354046,0.8871618453574546
stroke,HRSN + Covariates,29,State-Blocked (LOSO),54903,5225,0.29696936698541715,0.2184994488804736,0.8709304939787913,0.8871460970980888
stroke,HRSN + Covariates,30,State-Blocked (LOSO),57490,2638,0.3525279365083801,0.25130701751443846,0.8936117969205118,0.8859837868614229
stroke,HRSN + Covariates,31,State-Blocked (LOSO),59900,228,0.33737652148740527,0.24848934800644895,0.7997574312033634,0.8868815013037842
stroke,HRSN + Covariates,32,State-Blocked (LOSO),56979,3149,0.32756115331479324,0.21967077602697,0.9095793242059709,0.8845788301409111
stroke,HRSN + Covariates,33,State-Blocked (LOSO),58938,1190,0.3293058794726145,0.25246126855107204,0.8713608119487977,0.8867183996643867
stroke,HRSN + Covariates,34,State-Blocked (LOSO),59882,246,0.2742617795551792,0.19714669341970975,0.7335469405049394,0.8868537156186497
stroke,HRSN + Covariates,35,State-Blocked (LOSO),58827,1301,0.3678652963274647,0.2697526646917842,0.894904360547059,0.8856243497009906
stroke,HRSN + Covariates,36,State-Blocked (LOSO),59424,704,0.2721545672287717,0.2003100764910542,0.770892797870437,0.8862120573893567
stroke,HRSN + Covariates,37,State-Blocked (LOSO),57971,2157,0.2999196808423008,0.21422468975707623,0.9189740874261126,0.8852853323480885
stroke,HRSN + Covariates,38,State-Blocked (LOSO),59583,545,0.4280105102798332,0.3358804663217159,0.7187308427487257,0.8872476656982413
stroke,HRSN + Covariates,39,State-Blocked (LOSO),58605,1523,0.34813242562539726,0.24847264923580759,0.8178159746349469,0.8876577794646857
stroke,SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.629870154382431,0.4417204042180733,0.7554975896830055,0.7920180377139734
stroke,SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.4136103225270685,0.3213605050921323,0.6978381352727017,0.7934558693045807
stroke,SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.5121978677815073,0.35055013078541336,0.7775992041406545,0.7938367083919592
stroke,SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.5361677295451761,0.3894841960779594,0.7574131977176684,0.792695491706709
stroke,SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.3720932392731076,0.27434350318817385,0.7170998695279307,0.7934329716772504
stroke,SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.3758289268374505,0.2825118580282275,0.6578740995204175,0.7939099621036652
stroke,SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.4100865332257463,0.3107920758564697,0.6527415542000737,0.7936111638503877
stroke,SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.4371426257467628,0.3340332439734996,0.8838559089300843,0.7926685312246844
